Station,District,Latitude,Longitude,timestamp,rainfall_mm
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-18 02:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-18 03:00:00,28.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-18 04:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-18 10:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-20 14:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-21 02:00:00,8.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-21 03:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-21 12:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-22 01:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-22 02:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-22 03:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-22 15:00:00,5.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-23 20:00:00,22.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-23 22:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-26 02:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-26 03:00:00,13.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-26 04:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-26 05:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-26 07:00:00,18.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-03-26 08:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-01 11:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-01 12:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-02 03:00:00,11.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-02 04:00:00,18.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-02 05:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-03 03:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-03 05:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-05 00:00:00,5.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-05 01:00:00,9.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-06 23:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-14 12:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-14 13:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-14 15:00:00,5.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-14 17:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-18 23:00:00,17.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-19 01:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-20 00:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-20 01:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-20 05:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-20 08:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-21 02:00:00,21.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-21 03:00:00,9.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-22 01:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-22 02:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-23 07:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-23 09:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-23 10:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-23 11:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-23 12:00:00,11.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-23 13:00:00,9.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-27 03:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-27 06:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-27 17:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-30 20:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-04-30 21:00:00,21.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-01 19:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-01 20:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-02 07:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-02 17:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-02 18:00:00,5.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-02 19:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-02 20:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-02 21:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-03 14:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-03 15:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-04 05:00:00,7.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-04 06:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-04 09:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-05 17:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-05 18:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-05 19:00:00,5.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-09 11:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-09 12:00:00,13.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-09 13:00:00,8.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-09 17:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-09 18:00:00,5.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-09 19:00:00,13.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-09 20:00:00,9.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-10 16:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-15 19:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-16 03:00:00,10.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-16 04:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-17 00:00:00,7.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-20 22:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-21 23:00:00,210.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-27 09:00:00,27.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-05-27 16:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-07 16:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-08 16:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-09 03:00:00,11.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-09 04:00:00,116.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-09 05:00:00,6.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-09 06:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-09 07:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-09 19:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 05:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 06:00:00,32.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 07:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 08:00:00,5.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 09:00:00,6.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 10:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 19:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 20:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 21:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-10 23:00:00,5.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 00:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 01:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 02:00:00,17.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 03:00:00,27.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 04:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 05:00:00,6.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 06:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 07:00:00,5.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 08:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 09:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 10:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 11:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 12:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-11 13:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-12 23:00:00,30.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-13 05:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-14 09:00:00,7.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-14 10:00:00,14.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-14 11:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-14 12:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-14 22:00:00,10.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-14 23:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 00:00:00,2.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 02:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 03:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 04:00:00,11.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 05:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 06:00:00,11.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 07:00:00,7.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 08:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 09:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 10:00:00,8.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 17:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-15 22:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-16 04:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-16 05:00:00,8.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-16 06:00:00,10.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-17 05:00:00,6.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-17 06:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-17 07:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-17 08:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-17 11:00:00,14.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-17 13:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 01:00:00,5.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 02:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 03:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 04:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 05:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 06:00:00,3.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 07:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 08:00:00,11.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 09:00:00,6.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 10:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 14:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 16:00:00,2.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 18:00:00,15.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 19:00:00,7.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 20:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-18 22:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 00:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 01:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 02:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 03:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 04:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 07:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 08:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 09:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-19 17:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-20 10:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-20 11:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-20 14:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 03:00:00,23.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 04:00:00,5.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 05:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 07:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 08:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 09:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 10:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 12:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 13:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-21 16:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-22 01:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-22 03:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-22 04:00:00,2.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-22 05:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-22 06:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-22 08:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-22 09:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-22 10:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-24 07:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-25 17:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-26 02:00:00,13.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-26 03:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-26 04:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-26 10:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-26 15:00:00,12.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-26 16:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-27 02:00:00,29.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-27 06:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-27 14:00:00,7.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-28 12:00:00,228.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-28 13:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-28 14:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-29 08:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-29 09:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-29 10:00:00,3.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-29 11:00:00,3.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-29 12:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-06-29 18:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-01 09:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-01 13:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-01 15:00:00,6.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-01 16:00:00,16.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-02 09:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-02 10:00:00,24.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-02 11:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-02 19:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-02 20:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-03 09:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-03 14:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-04 12:00:00,27.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-04 13:00:00,9.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-04 14:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-04 15:00:00,7.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-04 16:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-05 16:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-06 01:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-06 02:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-06 06:00:00,14.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-06 08:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-06 14:00:00,1.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-06 15:00:00,14.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-07 06:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-07 07:00:00,2.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-07 08:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-07 09:00:00,10.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-07 10:00:00,2.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-07 23:00:00,9.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-08 00:00:00,1.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-08 01:00:00,4.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-08 02:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-08 04:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-09 18:00:00,3.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-09 21:00:00,9.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-09 22:00:00,25.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-09 23:00:00,24.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-10 06:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-12 07:00:00,0.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-14 14:00:00,18.0
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-14 15:00:00,102.5
AWRMI Basistha Guwahati,Kamrup Metropolitan,26.111028,91.795097,2023-07-14 16:00:00,1.5
