Station,District,Latitude,Longitude,timestamp,month,day_of_year,rainfall_mm,rainfall_previous,rainfall_3_obs,rainfall_6_obs,river_level,river_level_change,river_level_rolling_mean_3,river_level_rolling_max_6,time_gap_hours,sequence_id,target_timestamp,future_timestamp,future_river_level,actual_forecast_gap_hours,future_river_level_change
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 02:00:00,6,166,2.5,3.0,6.0,18.5,1.154,0.0339999999999998,1.0033333333333332,1.154,2.0,20,2022-06-15 08:00:00,2022-06-15 08:00:00,1.247,6.0,0.0930000000000002
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 04:00:00,6,166,1.0,2.5,6.5,10.5,1.166,0.012,1.1466666666666667,1.166,2.0,20,2022-06-15 10:00:00,2022-06-15 10:00:00,1.247,6.0,0.08100000000000018
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 05:00:00,6,166,0.5,1.0,4.0,8.0,1.185,0.0190000000000001,1.1683333333333332,1.185,1.0,20,2022-06-15 11:00:00,2022-06-15 10:00:00,1.247,5.0,0.062000000000000055
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 08:00:00,7,187,1.0,5.5,7.5,12.0,0.234,-1.013,0.9093333333333335,1.247,502.0,21,2022-07-06 14:00:00,2022-07-06 14:00:00,0.26,6.0,0.025999999999999995
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 09:00:00,7,187,1.0,1.0,7.5,12.0,0.234,0.0,0.5716666666666668,1.247,1.0,21,2022-07-06 15:00:00,2022-07-06 15:00:00,0.255,6.0,0.02099999999999999
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 10:00:00,7,187,2.0,1.0,4.0,13.5,0.242,0.0079999999999999,0.2366666666666667,1.247,1.0,21,2022-07-06 16:00:00,2022-07-06 16:00:00,0.25,6.0,0.008000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 11:00:00,7,187,3.0,2.0,6.0,13.5,0.245,0.003,0.2403333333333334,1.247,1.0,21,2022-07-06 17:00:00,2022-07-06 17:00:00,0.25,6.0,0.0050000000000000044
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 12:00:00,7,187,3.0,3.0,8.0,15.5,0.253,0.008,0.2466666666666667,1.247,1.0,21,2022-07-06 18:00:00,2022-07-06 17:00:00,0.25,5.0,-0.0030000000000000027
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 13:00:00,7,187,2.0,3.0,8.0,12.0,0.258,0.005,0.252,0.258,1.0,21,2022-07-06 19:00:00,2022-07-06 19:00:00,0.266,6.0,0.008000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 14:00:00,7,187,2.0,2.0,7.0,13.0,0.26,0.002,0.257,0.26,1.0,21,2022-07-06 20:00:00,2022-07-06 19:00:00,0.266,5.0,0.006000000000000005
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 15:00:00,7,187,1.0,2.0,5.0,13.0,0.255,-0.005,0.2576666666666667,0.26,1.0,21,2022-07-06 21:00:00,2022-07-06 19:00:00,0.266,4.0,0.01100000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 16:00:00,7,187,1.0,1.0,4.0,12.0,0.25,-0.005,0.255,0.26,1.0,21,2022-07-06 22:00:00,2022-07-06 23:00:00,0.262,7.0,0.01200000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 17:00:00,7,187,1.0,1.0,3.0,10.0,0.25,0.0,0.2516666666666667,0.26,1.0,21,2022-07-06 23:00:00,2022-07-06 23:00:00,0.262,6.0,0.01200000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 19:00:00,7,187,1.0,1.0,3.0,8.0,0.266,0.016,0.2553333333333334,0.266,2.0,21,2022-07-07 01:00:00,2022-07-06 23:00:00,0.262,4.0,-0.0040000000000000036
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 06:00:00,7,193,1.0,1.0,3.0,6.0,0.256,-0.006,0.2613333333333334,0.266,127.0,22,2022-07-12 12:00:00,2022-07-12 12:00:00,0.359,6.0,0.10299999999999998
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 07:00:00,7,193,1.0,1.0,3.0,6.0,0.256,0.0,0.258,0.266,1.0,22,2022-07-12 13:00:00,2022-07-12 12:00:00,0.359,5.0,0.10299999999999998
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 06:00:00,7,198,1.0,1.0,3.0,7.0,0.119,-0.126,0.2036666666666667,0.359,76.0,24,2022-07-17 12:00:00,2022-07-17 12:00:00,0.375,6.0,0.256
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 07:00:00,7,198,1.0,1.0,3.0,7.0,0.127,0.008,0.1636666666666667,0.359,1.0,24,2022-07-17 13:00:00,2022-07-17 13:00:00,0.366,6.0,0.239
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 08:00:00,7,198,3.0,1.0,5.0,9.0,0.191,0.064,0.1456666666666667,0.252,1.0,24,2022-07-17 14:00:00,2022-07-17 14:00:00,0.35,6.0,0.15899999999999997
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 09:00:00,7,198,7.0,3.0,11.0,14.0,0.33,0.139,0.216,0.33,1.0,24,2022-07-17 15:00:00,2022-07-17 15:00:00,0.388,6.0,0.057999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 10:00:00,7,198,6.0,7.0,16.0,19.0,0.322,-0.008,0.2810000000000001,0.33,1.0,24,2022-07-17 16:00:00,2022-07-17 16:00:00,0.381,6.0,0.059
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 11:00:00,7,198,5.0,6.0,18.0,23.0,0.364,0.0419999999999999,0.3386666666666667,0.364,1.0,24,2022-07-17 17:00:00,2022-07-17 17:00:00,0.377,6.0,0.013000000000000012
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 12:00:00,7,198,4.0,5.0,15.0,26.0,0.375,0.011,0.3536666666666667,0.375,1.0,24,2022-07-17 18:00:00,2022-07-17 18:00:00,0.368,6.0,-0.007000000000000006
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 13:00:00,7,198,3.0,4.0,12.0,28.0,0.366,-0.009,0.3683333333333334,0.375,1.0,24,2022-07-17 19:00:00,2022-07-17 19:00:00,0.348,6.0,-0.018000000000000016
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 14:00:00,7,198,2.0,3.0,9.0,27.0,0.35,-0.016,0.3636666666666667,0.375,1.0,24,2022-07-17 20:00:00,2022-07-17 20:00:00,0.33,6.0,-0.019999999999999962
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 15:00:00,7,198,2.0,2.0,7.0,22.0,0.388,0.038,0.3680000000000001,0.388,1.0,24,2022-07-17 21:00:00,2022-07-17 21:00:00,0.311,6.0,-0.07700000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 16:00:00,7,198,2.0,2.0,6.0,18.0,0.381,-0.007,0.373,0.388,1.0,24,2022-07-17 22:00:00,2022-07-17 22:00:00,0.322,6.0,-0.059
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 17:00:00,7,198,2.0,2.0,6.0,15.0,0.377,-0.004,0.3820000000000001,0.388,1.0,24,2022-07-17 23:00:00,2022-07-17 23:00:00,0.296,6.0,-0.08100000000000002
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 18:00:00,7,198,2.0,2.0,6.0,13.0,0.368,-0.009,0.3753333333333333,0.388,1.0,24,2022-07-18 00:00:00,2022-07-18 00:00:00,0.291,6.0,-0.07700000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 19:00:00,7,198,4.0,2.0,8.0,14.0,0.348,-0.02,0.3643333333333334,0.388,1.0,24,2022-07-18 01:00:00,2022-07-18 01:00:00,0.302,6.0,-0.045999999999999985
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 20:00:00,7,198,5.0,4.0,11.0,17.0,0.33,-0.0179999999999999,0.3486666666666667,0.388,1.0,24,2022-07-18 02:00:00,2022-07-18 02:00:00,0.307,6.0,-0.02300000000000002
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 21:00:00,7,198,5.0,5.0,14.0,20.0,0.311,-0.019,0.3296666666666668,0.381,1.0,24,2022-07-18 03:00:00,2022-07-18 03:00:00,0.297,6.0,-0.014000000000000012
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 22:00:00,7,198,4.0,5.0,14.0,22.0,0.322,0.011,0.321,0.377,1.0,24,2022-07-18 04:00:00,2022-07-18 04:00:00,0.306,6.0,-0.016000000000000014
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 23:00:00,7,198,3.0,4.0,12.0,23.0,0.296,-0.026,0.3096666666666667,0.368,1.0,24,2022-07-18 05:00:00,2022-07-18 05:00:00,0.29,6.0,-0.006000000000000005
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 00:00:00,7,199,2.0,3.0,9.0,23.0,0.291,-0.005,0.3030000000000001,0.348,1.0,24,2022-07-18 06:00:00,2022-07-18 06:00:00,0.292,6.0,0.0010000000000000009
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 01:00:00,7,199,2.0,2.0,7.0,21.0,0.302,0.011,0.2963333333333334,0.33,1.0,24,2022-07-18 07:00:00,2022-07-18 07:00:00,0.278,6.0,-0.023999999999999966
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 02:00:00,7,199,2.0,2.0,6.0,18.0,0.307,0.005,0.3,0.322,1.0,24,2022-07-18 08:00:00,2022-07-18 08:00:00,0.276,6.0,-0.030999999999999972
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 03:00:00,7,199,2.0,2.0,6.0,15.0,0.297,-0.01,0.302,0.322,1.0,24,2022-07-18 09:00:00,2022-07-18 09:00:00,0.268,6.0,-0.02899999999999997
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 04:00:00,7,199,1.0,2.0,5.0,12.0,0.306,0.009,0.3033333333333334,0.307,1.0,24,2022-07-18 10:00:00,2022-07-18 10:00:00,0.266,6.0,-0.03999999999999998
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 05:00:00,7,199,1.0,1.0,4.0,10.0,0.29,-0.016,0.2976666666666667,0.307,1.0,24,2022-07-18 11:00:00,2022-07-18 11:00:00,0.256,6.0,-0.033999999999999975
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 06:00:00,7,199,1.0,1.0,3.0,9.0,0.292,0.002,0.2960000000000001,0.307,1.0,24,2022-07-18 12:00:00,2022-07-18 12:00:00,0.254,6.0,-0.03799999999999998
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 07:00:00,7,199,1.0,1.0,3.0,8.0,0.278,-0.0139999999999999,0.2866666666666667,0.307,1.0,24,2022-07-18 13:00:00,2022-07-18 13:00:00,0.25,6.0,-0.028000000000000025
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 08:00:00,7,199,1.0,1.0,3.0,7.0,0.276,-0.002,0.2820000000000001,0.306,1.0,24,2022-07-18 14:00:00,2022-07-18 14:00:00,0.266,6.0,-0.010000000000000009
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 09:00:00,7,199,1.0,1.0,3.0,6.0,0.268,-0.008,0.2740000000000001,0.306,1.0,24,2022-07-18 15:00:00,2022-07-18 15:00:00,0.263,6.0,-0.0050000000000000044
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 10:00:00,7,199,1.0,1.0,3.0,6.0,0.266,-0.002,0.2700000000000001,0.292,1.0,24,2022-07-18 16:00:00,2022-07-18 16:00:00,0.257,6.0,-0.009000000000000008
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 11:00:00,7,199,1.0,1.0,3.0,6.0,0.256,-0.01,0.2633333333333334,0.292,1.0,24,2022-07-18 17:00:00,2022-07-18 17:00:00,0.245,6.0,-0.01100000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 12:00:00,7,199,1.0,1.0,3.0,6.0,0.254,-0.002,0.2586666666666667,0.278,1.0,24,2022-07-18 18:00:00,2022-07-18 18:00:00,0.251,6.0,-0.0030000000000000027
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 13:00:00,7,199,1.0,1.0,3.0,6.0,0.25,-0.004,0.2533333333333334,0.276,1.0,24,2022-07-18 19:00:00,2022-07-18 19:00:00,0.251,6.0,0.0010000000000000009
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 14:00:00,7,199,1.0,1.0,3.0,6.0,0.266,0.016,0.2566666666666667,0.268,1.0,24,2022-07-18 20:00:00,2022-07-18 19:00:00,0.251,5.0,-0.015000000000000013
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 15:00:00,7,199,1.0,1.0,3.0,6.0,0.263,-0.003,0.2596666666666667,0.266,1.0,24,2022-07-18 21:00:00,2022-07-18 21:00:00,0.266,6.0,0.0030000000000000027
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 16:00:00,7,199,1.0,1.0,3.0,6.0,0.257,-0.006,0.262,0.266,1.0,24,2022-07-18 22:00:00,2022-07-18 22:00:00,0.255,6.0,-0.0020000000000000018
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 17:00:00,7,199,1.0,1.0,3.0,6.0,0.245,-0.012,0.255,0.266,1.0,24,2022-07-18 23:00:00,2022-07-18 23:00:00,0.251,6.0,0.006000000000000005
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 18:00:00,7,199,1.0,1.0,3.0,6.0,0.251,0.006,0.251,0.266,1.0,24,2022-07-19 00:00:00,2022-07-18 23:00:00,0.251,5.0,0.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 19:00:00,7,199,1.0,1.0,3.0,6.0,0.251,0.0,0.249,0.266,1.0,24,2022-07-19 01:00:00,2022-07-19 01:00:00,0.26,6.0,0.009000000000000008
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 21:00:00,7,199,1.0,1.0,3.0,6.0,0.266,0.015,0.256,0.266,2.0,24,2022-07-19 03:00:00,2022-07-19 02:00:00,0.261,5.0,-0.0050000000000000044
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 22:00:00,7,199,1.0,1.0,3.0,6.0,0.255,-0.011,0.2573333333333334,0.266,1.0,24,2022-07-19 04:00:00,2022-07-19 04:00:00,0.26,6.0,0.0050000000000000044
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 23:00:00,7,199,1.0,1.0,3.0,6.0,0.251,-0.004,0.2573333333333334,0.266,1.0,24,2022-07-19 05:00:00,2022-07-19 05:00:00,0.237,6.0,-0.014000000000000012
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 01:00:00,7,200,1.0,1.0,3.0,6.0,0.26,0.009,0.2553333333333334,0.266,2.0,24,2022-07-19 07:00:00,2022-07-19 07:00:00,0.232,6.0,-0.027999999999999997
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 02:00:00,7,200,1.0,1.0,3.0,6.0,0.261,0.001,0.2573333333333334,0.266,1.0,24,2022-07-19 08:00:00,2022-07-19 07:00:00,0.232,5.0,-0.028999999999999998
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 04:00:00,7,200,1.0,1.0,3.0,6.0,0.26,-0.001,0.2603333333333334,0.266,2.0,24,2022-07-19 10:00:00,2022-07-19 10:00:00,0.233,6.0,-0.026999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 05:00:00,7,200,1.0,1.0,3.0,6.0,0.237,-0.023,0.2526666666666667,0.261,1.0,24,2022-07-19 11:00:00,2022-07-19 10:00:00,0.233,5.0,-0.003999999999999976
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 07:00:00,7,200,1.0,1.0,3.0,6.0,0.232,-0.0049999999999999,0.243,0.261,2.0,24,2022-07-19 13:00:00,2022-07-19 12:00:00,0.227,5.0,-0.0050000000000000044
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 09:00:00,7,200,1.0,1.0,3.0,6.0,0.236,0.0039999999999999,0.235,0.261,2.0,24,2022-07-19 15:00:00,2022-07-19 14:00:00,0.242,5.0,0.006000000000000005
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 10:00:00,7,200,1.0,1.0,3.0,6.0,0.233,-0.0029999999999999,0.2336666666666667,0.261,1.0,24,2022-07-19 16:00:00,2022-07-19 14:00:00,0.242,4.0,0.00899999999999998
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 10:00:00,7,201,1.0,1.0,3.0,6.0,0.239,-0.003,0.236,0.242,20.0,25,2022-07-20 16:00:00,2022-07-20 15:00:00,0.206,5.0,-0.033
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 15:00:00,7,201,1.0,1.0,3.0,6.0,0.206,-0.033,0.2290000000000001,0.242,5.0,25,2022-07-20 21:00:00,2022-07-20 19:00:00,0.21,4.0,0.0040000000000000036
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 19:00:00,7,201,1.0,1.0,3.0,6.0,0.21,0.004,0.2183333333333334,0.242,4.0,25,2022-07-21 01:00:00,2022-07-21 01:00:00,0.195,6.0,-0.014999999999999986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 01:00:00,7,202,1.0,1.0,3.0,6.0,0.195,-0.0149999999999999,0.2036666666666667,0.242,6.0,25,2022-07-21 07:00:00,2022-07-21 07:00:00,0.212,6.0,0.016999999999999987
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 07:00:00,7,202,1.0,1.0,3.0,6.0,0.212,0.0169999999999999,0.2056666666666667,0.242,6.0,25,2022-07-21 13:00:00,2022-07-21 13:00:00,0.304,6.0,0.092
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 13:00:00,7,202,1.0,1.0,3.0,6.0,0.304,0.092,0.2370000000000001,0.304,6.0,25,2022-07-21 19:00:00,2022-07-21 18:00:00,0.326,5.0,0.02200000000000002
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 18:00:00,7,202,1.0,1.0,3.0,6.0,0.326,0.022,0.2806666666666667,0.326,5.0,25,2022-07-22 00:00:00,2022-07-21 23:00:00,0.298,5.0,-0.028000000000000025
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 23:00:00,7,202,1.0,1.0,3.0,6.0,0.298,-0.028,0.3093333333333334,0.326,5.0,25,2022-07-22 05:00:00,2022-07-22 07:00:00,0.377,8.0,0.07900000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 08:00:00,9,255,2.0,1.0,4.0,7.0,0.462,-0.091,0.5206666666666667,0.553,1082.0,30,2022-09-12 14:00:00,2022-09-12 13:00:00,0.46,5.0,-0.0020000000000000018
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 09:00:00,9,255,1.0,2.0,4.0,7.0,0.468,0.006,0.4943333333333333,0.553,1.0,30,2022-09-12 15:00:00,2022-09-12 13:00:00,0.46,4.0,-0.008000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-13 00:00:00,9,256,1.0,64.0,65.5,67.5,0.437,-0.023,0.4460000000000001,0.468,11.0,30,2022-09-13 06:00:00,2022-09-13 06:00:00,0.514,6.0,0.07700000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-20 04:00:00,9,263,1.0,1.0,2.5,68.0,0.546,-0.0909999999999999,0.5656666666666668,0.637,151.0,32,2022-09-20 10:00:00,2022-09-20 10:00:00,0.544,6.0,-0.0020000000000000018
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-20 06:00:00,9,263,1.0,1.0,3.0,68.5,0.54,-0.006,0.5743333333333335,0.637,2.0,32,2022-09-20 12:00:00,2022-09-20 11:00:00,0.543,5.0,0.0030000000000000027
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 06:00:00,10,276,1.0,1.0,3.0,5.5,1.224,0.705,0.762,1.224,292.0,34,2022-10-03 12:00:00,2022-10-03 12:00:00,1.232,6.0,0.008000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 07:00:00,10,276,30.0,1.0,32.0,34.5,1.21,-0.014,0.9843333333333334,1.224,1.0,34,2022-10-03 13:00:00,2022-10-03 13:00:00,1.236,6.0,0.026000000000000023
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 08:00:00,10,276,6.0,30.0,37.0,39.5,1.221,0.0110000000000001,1.2183333333333335,1.224,1.0,34,2022-10-03 14:00:00,2022-10-03 13:00:00,1.236,5.0,0.014999999999999902
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 09:00:00,10,276,0.5,6.0,36.5,39.5,1.234,0.0129999999999999,1.221666666666667,1.234,1.0,34,2022-10-03 15:00:00,2022-10-03 13:00:00,1.236,4.0,0.0020000000000000018
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 10:00:00,10,276,22.0,0.5,28.5,60.5,1.23,-0.004,1.2283333333333335,1.234,1.0,34,2022-10-03 16:00:00,2022-10-03 18:00:00,1.264,8.0,0.03400000000000003
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 11:00:00,10,276,7.0,22.0,29.5,66.5,1.229,-0.0009999999999998,1.231,1.234,1.0,34,2022-10-03 17:00:00,2022-10-03 18:00:00,1.264,7.0,0.03499999999999992
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 12:00:00,10,276,1.0,7.0,30.0,66.5,1.232,0.0029999999999998,1.2303333333333335,1.234,1.0,34,2022-10-03 18:00:00,2022-10-03 18:00:00,1.264,6.0,0.03200000000000003
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 13:00:00,10,276,2.5,1.0,10.5,39.0,1.236,0.004,1.2323333333333333,1.236,1.0,34,2022-10-03 19:00:00,2022-10-03 18:00:00,1.264,5.0,0.028000000000000025
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-03 18:00:00,10,276,0.5,2.5,4.0,33.5,1.264,0.028,1.244,1.264,5.0,34,2022-10-04 00:00:00,2022-10-04 00:00:00,1.302,6.0,0.038000000000000034
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-04 00:00:00,10,277,0.5,0.5,3.5,33.5,1.302,0.038,1.2673333333333334,1.302,6.0,34,2022-10-04 06:00:00,2022-10-04 06:00:00,1.292,6.0,-0.010000000000000009
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-08 12:00:00,10,281,9.0,1.0,12.0,14.0,1.241,-0.0459999999999998,1.2733333333333334,1.302,47.0,36,2022-10-08 18:00:00,2022-10-08 19:00:00,1.344,7.0,0.10299999999999998
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-08 19:00:00,10,281,12.0,9.0,22.0,25.5,1.344,0.1029999999999999,1.2906666666666669,1.344,7.0,36,2022-10-09 01:00:00,2022-10-09 01:00:00,1.312,6.0,-0.03200000000000003
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-09 01:00:00,10,282,1.0,12.0,22.0,26.0,1.312,-0.032,1.2990000000000002,1.344,6.0,36,2022-10-09 07:00:00,2022-10-09 07:00:00,1.292,6.0,-0.020000000000000018
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-09 02:00:00,10,282,1.0,1.0,14.0,26.0,1.309,-0.0030000000000001,1.3216666666666668,1.344,1.0,36,2022-10-09 08:00:00,2022-10-09 07:00:00,1.292,5.0,-0.016999999999999904
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-09 03:00:00,10,282,1.0,1.0,3.0,25.0,1.305,-0.004,1.3086666666666666,1.344,1.0,36,2022-10-09 09:00:00,2022-10-09 07:00:00,1.292,4.0,-0.0129999999999999
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-10 09:00:00,10,283,1.0,1.0,13.0,16.0,1.251,-0.0410000000000001,1.276333333333333,1.312,26.0,37,2022-10-10 15:00:00,2022-10-10 16:00:00,1.329,7.0,0.07800000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-12 00:00:00,10,285,3.0,1.0,5.0,8.0,1.283,-0.07,1.3313333333333337,1.358,17.0,39,2022-10-12 06:00:00,2022-10-12 06:00:00,1.343,6.0,0.06000000000000005
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-12 01:00:00,10,285,1.0,3.0,5.0,8.0,1.324,0.0410000000000001,1.32,1.358,1.0,39,2022-10-12 07:00:00,2022-10-12 06:00:00,1.343,5.0,0.018999999999999906
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-12 05:00:00,10,285,37.0,1.0,41.0,44.0,1.319,-0.0050000000000001,1.3086666666666666,1.358,4.0,39,2022-10-12 11:00:00,2022-10-12 09:00:00,1.338,4.0,0.019000000000000128
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-12 06:00:00,10,285,2.0,37.0,40.0,45.0,1.343,0.024,1.3286666666666669,1.358,1.0,39,2022-10-12 12:00:00,2022-10-12 13:00:00,1.334,7.0,-0.008999999999999897
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-10-12 08:00:00,10,285,5.0,2.0,44.0,49.0,1.327,-0.016,1.3296666666666666,1.353,2.0,39,2022-10-12 14:00:00,2022-10-12 14:00:00,1.338,6.0,0.01100000000000012
